id,薬価コード,成分名,商品名,薬効分類コード,成分グループ,剤形コード,規格番号,銘柄番号,check_digit,規格,先発後発区分,削除フラグ
991,1179042F2158,クエチアピンフマル酸塩,クエチアピン錠１００ｍｇ「トーワ」,1179,42,F,2,15,8,１００ｍｇ１錠,後発,False
992,1179042F2166,クエチアピンフマル酸塩,クエチアピン錠１００ｍｇ「日医工」,1179,42,F,2,16,6,１００ｍｇ１錠,後発,False
993,1179042F2174,クエチアピンフマル酸塩,クエチアピン錠１００ｍｇ「日新」,1179,42,F,2,17,4,１００ｍｇ１錠,後発,False
994,1179042F2190,クエチアピンフマル酸塩,クエチアピン錠１００ｍｇ「明治」,1179,42,F,2,19,0,１００ｍｇ１錠,後発,False
995,1179042F2204,クエチアピンフマル酸塩,クエチアピン錠１００ｍｇ「ヨシトミ」,1179,42,F,2,20,4,１００ｍｇ１錠,後発,False
996,1179042F2212,クエチアピンフマル酸塩,クエチアピン錠１００ｍｇ「タカタ」,1179,42,F,2,21,2,１００ｍｇ１錠,後発,False
997,1179042F2220,クエチアピンフマル酸塩,クエチアピン錠１００ｍｇ「ＶＴＲＳ」,1179,42,F,2,22,0,１００ｍｇ１錠,後発,False
998,1179042F2239,クエチアピンフマル酸塩,クエチアピン錠１００ｍｇ「ニプロ」,1179,42,F,2,23,9,１００ｍｇ１錠,後発,False
999,1179042F3022,クエチアピンフマル酸塩,セロクエル２００ｍｇ錠,1179,42,F,3,2,2,２００ｍｇ１錠,先発,False
1000,1179042F3049,クエチアピンフマル酸塩,クエチアピン錠２００ｍｇ「ＤＳＥＰ」,1179,42,F,3,4,9,２００ｍｇ１錠,後発,False
1001,1179042F3065,クエチアピンフマル酸塩,クエチアピン錠２００ｍｇ「ＦＦＰ」,1179,42,F,3,6,5,２００ｍｇ１錠,後発,False
1002,1179042F3073,クエチアピンフマル酸塩,クエチアピン錠２００ｍｇ「ＪＧ」,1179,42,F,3,7,3,２００ｍｇ１錠,後発,False
1003,1179042F3103,クエチアピンフマル酸塩,クエチアピン錠２００ｍｇ「アメル」,1179,42,F,3,10,3,２００ｍｇ１錠,後発,False
1004,1179042F3120,クエチアピンフマル酸塩,クエチアピン錠２００ｍｇ「サンド」,1179,42,F,3,12,0,２００ｍｇ１錠,後発,False
1005,1179042F3138,クエチアピンフマル酸塩,クエチアピン錠２００ｍｇ「三和」,1179,42,F,3,13,8,２００ｍｇ１錠,後発,False
1006,1179042F3154,クエチアピンフマル酸塩,クエチアピン錠２００ｍｇ「トーワ」,1179,42,F,3,15,4,２００ｍｇ１錠,後発,False
1007,1179042F3162,クエチアピンフマル酸塩,クエチアピン錠２００ｍｇ「日医工」,1179,42,F,3,16,2,２００ｍｇ１錠,後発,False
1008,1179042F3170,クエチアピンフマル酸塩,クエチアピン錠２００ｍｇ「日新」,1179,42,F,3,17,0,２００ｍｇ１錠,後発,False
1009,1179042F3197,クエチアピンフマル酸塩,クエチアピン錠２００ｍｇ「明治」,1179,42,F,3,19,7,２００ｍｇ１錠,後発,False
1010,1179042F3200,クエチアピンフマル酸塩,クエチアピン錠２００ｍｇ「ヨシトミ」,1179,42,F,3,20,0,２００ｍｇ１錠,後発,False
1011,1179042F3219,クエチアピンフマル酸塩,クエチアピン錠２００ｍｇ「タカタ」,1179,42,F,3,21,9,２００ｍｇ１錠,後発,False
1012,1179042F3227,クエチアピンフマル酸塩,クエチアピン錠２００ｍｇ「ＶＴＲＳ」,1179,42,F,3,22,7,２００ｍｇ１錠,後発,False
1013,1179042F3235,クエチアピンフマル酸塩,クエチアピン錠２００ｍｇ「ニプロ」,1179,42,F,3,23,5,２００ｍｇ１錠,後発,False
1014,1179042F4010,クエチアピンフマル酸塩,クエチアピンフマル酸塩１２．５ｍｇ錠,1179,42,F,4,1,0,１２．５ｍｇ１錠,後発,False
1015,1179042F5041,クエチアピンフマル酸塩,クエチアピン錠５０ｍｇ「アメル」,1179,42,F,5,4,1,５０ｍｇ１錠,後発,False
1016,1179042F5068,クエチアピンフマル酸塩,クエチアピン錠５０ｍｇ「明治」,1179,42,F,5,6,8,５０ｍｇ１錠,後発,False
1017,1179042F5076,クエチアピンフマル酸塩,クエチアピン錠５０ｍｇ「タカタ」,1179,42,F,5,7,6,５０ｍｇ１錠,後発,False
1018,1179042G1025,クエチアピンフマル酸塩,ビプレッソ徐放錠５０ｍｇ,1179,42,G,1,2,5,５０ｍｇ１錠,先発,False
1019,1179042G2021,クエチアピンフマル酸塩,ビプレッソ徐放錠１５０ｍｇ,1179,42,G,2,2,1,１５０ｍｇ１錠,先発,False
1020,1179043F1016,ペロスピロン塩酸塩水和物,ペロスピロン塩酸塩４ｍｇ錠,1179,43,F,1,1,6,４ｍｇ１錠,後発,False
1021,1179043F1032,ペロスピロン塩酸塩水和物,ルーラン錠４ｍｇ,1179,43,F,1,3,2,４ｍｇ１錠,先発,False
1022,1179043F2012,ペロスピロン塩酸塩水和物,ペロスピロン塩酸塩８ｍｇ錠,1179,43,F,2,1,2,８ｍｇ１錠,後発,False
1023,1179043F2039,ペロスピロン塩酸塩水和物,ルーラン錠８ｍｇ,1179,43,F,2,3,9,８ｍｇ１錠,先発,False
1024,1179043F3019,ペロスピロン塩酸塩水和物,ペロスピロン塩酸塩１６ｍｇ錠,1179,43,F,3,1,9,１６ｍｇ１錠,後発,False
1025,1179043F3027,ペロスピロン塩酸塩水和物,ルーラン錠１６ｍｇ,1179,43,F,3,2,7,１６ｍｇ１錠,先発,False
1026,1179044C1014,オランザピン,オランザピン１％細粒,1179,44,C,1,1,4,１％１ｇ,後発,False
1027,1179044C1022,オランザピン,ジプレキサ細粒１％,1179,44,C,1,2,2,１％１ｇ,先発,False
1028,1179044C1073,オランザピン,オランザピン細粒１％「トーワ」,1179,44,C,1,7,3,１％１ｇ,後発,False
1029,1179044C1111,オランザピン,オランザピン細粒１％「明治」,1179,44,C,1,11,1,１％１ｇ,後発,False
1030,1179044C1120,オランザピン,オランザピン細粒１％「ヨシトミ」,1179,44,C,1,12,0,１％１ｇ,後発,False
1031,1179044C1146,オランザピン,オランザピン細粒１％「タカタ」,1179,44,C,1,14,6,１％１ｇ,後発,False
1032,1179044C1170,オランザピン,オランザピン細粒１％「ＮＰ」,1179,44,C,1,17,0,１％１ｇ,後発,False
1033,1179044F1010,オランザピン,オランザピン２．５ｍｇ錠,1179,44,F,1,1,0,２．５ｍｇ１錠,後発,False
1034,1179044F1029,オランザピン,ジプレキサ錠２．５ｍｇ,1179,44,F,1,2,9,２．５ｍｇ１錠,先発,False
1035,1179044F1126,オランザピン,オランザピン錠２．５ｍｇ「三和」,1179,44,F,1,12,6,２．５ｍｇ１錠,後発,False
1036,1179044F1193,オランザピン,オランザピン錠２．５ｍｇ「明治」,1179,44,F,1,19,3,２．５ｍｇ１錠,後発,False
1037,1179044F2017,オランザピン,オランザピン５ｍｇ錠,1179,44,F,2,1,7,５ｍｇ１錠,後発,False
1038,1179044F2025,オランザピン,ジプレキサ錠５ｍｇ,1179,44,F,2,2,5,５ｍｇ１錠,先発,False
1039,1179044F3013,オランザピン,オランザピン１０ｍｇ錠,1179,44,F,3,1,3,１０ｍｇ１錠,後発,False
1040,1179044F3021,オランザピン,ジプレキサ錠１０ｍｇ,1179,44,F,3,2,1,１０ｍｇ１錠,先発,False
1041,1179044F3196,オランザピン,オランザピン錠１０ｍｇ「明治」,1179,44,F,3,19,6,１０ｍｇ１錠,後発,False
1042,1179044F4010,オランザピン,オランザピン５ｍｇ口腔内崩壊錠,1179,44,F,4,1,0,５ｍｇ１錠,後発,False
1043,1179044F4028,オランザピン,ジプレキサザイディス錠５ｍｇ,1179,44,F,4,2,8,５ｍｇ１錠,先発,False
1044,1179044F5016,オランザピン,オランザピン１０ｍｇ口腔内崩壊錠,1179,44,F,5,1,6,１０ｍｇ１錠,後発,False
1045,1179044F5024,オランザピン,ジプレキサザイディス錠１０ｍｇ,1179,44,F,5,2,4,１０ｍｇ１錠,先発,False
1046,1179044F6012,オランザピン,オランザピン２．５ｍｇ口腔内崩壊錠,1179,44,F,6,1,2,２．５ｍｇ１錠,後発,False
1047,1179044F6020,オランザピン,ジプレキサザイディス錠２．５ｍｇ,1179,44,F,6,2,0,２．５ｍｇ１錠,先発,False
1048,1179044F6128,オランザピン,オランザピンＯＤ錠２．５ｍｇ「明治」,1179,44,F,6,12,8,２．５ｍｇ１錠,後発,False
1049,1179044F7027,オランザピン,オランザピン錠１．２５ｍｇ「アメル」,1179,44,F,7,2,7,１．２５ｍｇ１錠,後発,False
1050,1179044F8040,オランザピン,オランザピン錠２０ｍｇ「アメル」,1179,44,F,8,4,0,２０ｍｇ１錠,後発,False
1051,1179044F9020,オランザピン,オランザピンＯＤ錠１．２５ｍｇ「アメル」,1179,44,F,9,2,0,１．２５ｍｇ１錠,後発,False
1052,1179045B1013,アリピプラゾール,アリピプラゾール１％散,1179,45,B,1,1,3,１％１ｇ,後発,False
1053,1179045B1021,アリピプラゾール,エビリファイ散１％,1179,45,B,1,2,1,１％１ｇ,先発,False
1054,1179045B1048,アリピプラゾール,アリピプラゾール散１％「オーハラ」,1179,45,B,1,4,8,１％１ｇ,後発,False
1055,1179045B1056,アリピプラゾール,アリピプラゾール散１％「トーワ」,1179,45,B,1,5,6,１％１ｇ,後発,False
1056,1179045B1080,アリピプラゾール,アリピプラゾール散１％「明治」,1179,45,B,1,8,0,１％１ｇ,後発,False
1057,1179045C1019,アリピプラゾール,アリピプラゾール１％細粒,1179,45,C,1,1,9,１％１ｇ,後発,False
1058,1179045F1015,アリピプラゾール,アリピプラゾール３ｍｇ錠,1179,45,F,1,1,5,３ｍｇ１錠,後発,False
1059,1179045F1023,アリピプラゾール,エビリファイ錠３ｍｇ,1179,45,F,1,2,3,３ｍｇ１錠,先発,False
1060,1179045F1031,アリピプラゾール,アリピプラゾール錠３ｍｇ「ＪＧ」,1179,45,F,1,3,1,３ｍｇ１錠,後発,False
1061,1179045F1104,アリピプラゾール,アリピプラゾール錠３ｍｇ「日医工」,1179,45,F,1,10,4,３ｍｇ１錠,後発,False
1062,1179045F1120,アリピプラゾール,アリピプラゾール錠３ｍｇ「明治」,1179,45,F,1,12,0,３ｍｇ１錠,後発,False
1063,1179045F2011,アリピプラゾール,アリピプラゾール６ｍｇ錠,1179,45,F,2,1,1,６ｍｇ１錠,後発,False
1064,1179045F2020,アリピプラゾール,エビリファイ錠６ｍｇ,1179,45,F,2,2,0,６ｍｇ１錠,先発,False
1065,1179045F2038,アリピプラゾール,アリピプラゾール錠６ｍｇ「ＪＧ」,1179,45,F,2,3,8,６ｍｇ１錠,後発,False
1066,1179045F2070,アリピプラゾール,アリピプラゾール錠６ｍｇ「サワイ」,1179,45,F,2,7,0,６ｍｇ１錠,後発,False
1067,1179045F2089,アリピプラゾール,アリピプラゾール錠６ｍｇ「タカタ」,1179,45,F,2,8,9,６ｍｇ１錠,後発,False
1068,1179045F2100,アリピプラゾール,アリピプラゾール錠６ｍｇ「日医工」,1179,45,F,2,10,0,６ｍｇ１錠,後発,False
1069,1179045F2127,アリピプラゾール,アリピプラゾール錠６ｍｇ「明治」,1179,45,F,2,12,7,６ｍｇ１錠,後発,False
1070,1179045F3018,アリピプラゾール,アリピプラゾール１２ｍｇ錠,1179,45,F,3,1,8,１２ｍｇ１錠,後発,False
1071,1179045F3026,アリピプラゾール,エビリファイ錠１２ｍｇ,1179,45,F,3,2,6,１２ｍｇ１錠,先発,False
1072,1179045F3077,アリピプラゾール,アリピプラゾール錠１２ｍｇ「サワイ」,1179,45,F,3,7,7,１２ｍｇ１錠,後発,False
1073,1179045F3107,アリピプラゾール,アリピプラゾール錠１２ｍｇ「日医工」,1179,45,F,3,10,7,１２ｍｇ１錠,後発,False
1074,1179045F3123,アリピプラゾール,アリピプラゾール錠１２ｍｇ「明治」,1179,45,F,3,12,3,１２ｍｇ１錠,後発,False
1075,1179045F4014,アリピプラゾール,アリピプラゾール３ｍｇ口腔内崩壊錠,1179,45,F,4,1,4,３ｍｇ１錠,後発,False
1076,1179045F4022,アリピプラゾール,エビリファイＯＤ錠３ｍｇ,1179,45,F,4,2,2,３ｍｇ１錠,先発,False
1077,1179045F4030,アリピプラゾール,アリピプラゾールＯＤ錠３ｍｇ「ＪＧ」,1179,45,F,4,3,0,３ｍｇ１錠,後発,False
1078,1179045F4103,アリピプラゾール,アリピプラゾールＯＤ錠３ｍｇ「日医工」,1179,45,F,4,10,3,３ｍｇ１錠,後発,False
1079,1179045F4120,アリピプラゾール,アリピプラゾールＯＤ錠３ｍｇ「明治」,1179,45,F,4,12,0,３ｍｇ１錠,後発,False
1080,1179045F5010,アリピプラゾール,アリピプラゾール６ｍｇ口腔内崩壊錠,1179,45,F,5,1,0,６ｍｇ１錠,後発,False
1081,1179045F5029,アリピプラゾール,エビリファイＯＤ錠６ｍｇ,1179,45,F,5,2,9,６ｍｇ１錠,先発,False
1082,1179045F5037,アリピプラゾール,アリピプラゾールＯＤ錠６ｍｇ「ＪＧ」,1179,45,F,5,3,7,６ｍｇ１錠,後発,False
1083,1179045F5100,アリピプラゾール,アリピプラゾールＯＤ錠６ｍｇ「日医工」,1179,45,F,5,10,0,６ｍｇ１錠,後発,False
1084,1179045F5126,アリピプラゾール,アリピプラゾールＯＤ錠６ｍｇ「明治」,1179,45,F,5,12,6,６ｍｇ１錠,後発,False
1085,1179045F6017,アリピプラゾール,アリピプラゾール１２ｍｇ口腔内崩壊錠,1179,45,F,6,1,7,１２ｍｇ１錠,後発,False
1086,1179045F6025,アリピプラゾール,エビリファイＯＤ錠１２ｍｇ,1179,45,F,6,2,5,１２ｍｇ１錠,先発,False
1087,1179045F6033,アリピプラゾール,アリピプラゾールＯＤ錠１２ｍｇ「ＪＧ」,1179,45,F,6,3,3,１２ｍｇ１錠,後発,False
1088,1179045F6106,アリピプラゾール,アリピプラゾールＯＤ錠１２ｍｇ「日医工」,1179,45,F,6,10,6,１２ｍｇ１錠,後発,False
1089,1179045F6122,アリピプラゾール,アリピプラゾールＯＤ錠１２ｍｇ「明治」,1179,45,F,6,12,2,１２ｍｇ１錠,後発,False
1090,1179045F7013,アリピプラゾール,アリピプラゾール２４ｍｇ口腔内崩壊錠,1179,45,F,7,1,3,２４ｍｇ１錠,後発,False
1091,1179045F7021,アリピプラゾール,エビリファイＯＤ錠２４ｍｇ,1179,45,F,7,2,1,２４ｍｇ１錠,先発,False
1092,1179045F7048,アリピプラゾール,アリピプラゾールＯＤ錠２４ｍｇ「アメル」,1179,45,F,7,4,8,２４ｍｇ１錠,後発,False
1093,1179045F7102,アリピプラゾール,アリピプラゾールＯＤ錠２４ｍｇ「日医工」,1179,45,F,7,10,2,２４ｍｇ１錠,後発,False
1094,1179045F8028,アリピプラゾール,エビリファイ錠１ｍｇ,1179,45,F,8,2,8,１ｍｇ１錠,先発,False
1095,1179045F8036,アリピプラゾール,アリピプラゾール錠１ｍｇ「サワイ」,1179,45,F,8,3,6,１ｍｇ１錠,後発,False
1096,1179045F9016,アリピプラゾール,アリピプラゾール２４ｍｇ錠,1179,45,F,9,1,6,２４ｍｇ１錠,後発,False
1097,1179045F9032,アリピプラゾール,アリピプラゾール錠２４ｍｇ「アメル」,1179,45,F,9,3,2,２４ｍｇ１錠,後発,False
1098,1179045S1021,アリピプラゾール,エビリファイ内用液０．１％,1179,45,S,1,2,1,０．１％１ｍＬ,先発,False
1099,1179045S2036,アリピプラゾール,アリピプラゾール内用液分包３ｍｇ「ニプロ」,1179,45,S,2,3,6,０．１％３ｍＬ１包,後発,False
1100,1179045S2044,アリピプラゾール,アリピプラゾール内用液分包３ｍｇ「明治」,1179,45,S,2,4,4,０．１％３ｍＬ１包,後発,False
1101,1179045S2052,アリピプラゾール,アリピプラゾール内用液３ｍｇ分包「サワイ」,1179,45,S,2,5,2,０．１％３ｍＬ１包,後発,False
1102,1179045S2060,アリピプラゾール,アリピプラゾール内用液３ｍｇ分包「タカタ」,1179,45,S,2,6,0,０．１％３ｍＬ１包,後発,False
1103,1179045S2079,アリピプラゾール,アリピプラゾール内用液３ｍｇ分包「トーワ」,1179,45,S,2,7,9,０．１％３ｍＬ１包,後発,False
1104,1179045S3032,アリピプラゾール,アリピプラゾール内用液分包６ｍｇ「ニプロ」,1179,45,S,3,3,2,０．１％６ｍＬ１包,後発,False
1105,1179045S3040,アリピプラゾール,アリピプラゾール内用液分包６ｍｇ「明治」,1179,45,S,3,4,0,０．１％６ｍＬ１包,後発,False
1106,1179045S3059,アリピプラゾール,アリピプラゾール内用液６ｍｇ分包「サワイ」,1179,45,S,3,5,9,０．１％６ｍＬ１包,後発,False
1107,1179045S3067,アリピプラゾール,アリピプラゾール内用液６ｍｇ分包「タカタ」,1179,45,S,3,6,7,０．１％６ｍＬ１包,後発,False
1108,1179045S3075,アリピプラゾール,アリピプラゾール内用液６ｍｇ分包「トーワ」,1179,45,S,3,7,5,０．１％６ｍＬ１包,後発,False
1109,1179045S4039,アリピプラゾール,アリピプラゾール内用液分包１２ｍｇ「ニプロ」,1179,45,S,4,3,9,０．１％１２ｍＬ１包,後発,False
1110,1179045S4047,アリピプラゾール,アリピプラゾール内用液分包１２ｍｇ「明治」,1179,45,S,4,4,7,０．１％１２ｍＬ１包,後発,False
1111,1179045S4055,アリピプラゾール,アリピプラゾール内用液１２ｍｇ分包「サワイ」,1179,45,S,4,5,5,０．１％１２ｍＬ１包,後発,False
1112,1179045S4063,アリピプラゾール,アリピプラゾール内用液１２ｍｇ分包「タカタ」,1179,45,S,4,6,3,０．１％１２ｍＬ１包,後発,False
1113,1179045S4071,アリピプラゾール,アリピプラゾール内用液１２ｍｇ分包「トーワ」,1179,45,S,4,7,1,０．１％１２ｍＬ１包,後発,False
1114,1179045S5027,アリピプラゾール,アリピプラゾール内用液１ｍｇ分包「サワイ」,1179,45,S,5,2,7,０．１％１ｍＬ１包,後発,False
1115,1179046F1010,セルトラリン塩酸塩,セルトラリン塩酸塩２５ｍｇ錠,1179,46,F,1,1,0,２５ｍｇ１錠,後発,False
1116,1179046F1028,セルトラリン塩酸塩,ジェイゾロフト錠２５ｍｇ,1179,46,F,1,2,8,２５ｍｇ１錠,先発,False
1117,1179046F1109,セルトラリン塩酸塩,セルトラリン錠２５ｍｇ「ケミファ」,1179,46,F,1,10,9,２５ｍｇ１錠,後発,False
1118,1179046F1206,セルトラリン塩酸塩,セルトラリン錠２５ｍｇ「明治」,1179,46,F,1,20,6,２５ｍｇ１錠,後発,False
1119,1179046F2016,セルトラリン塩酸塩,セルトラリン塩酸塩５０ｍｇ錠,1179,46,F,2,1,6,５０ｍｇ１錠,後発,False
1120,1179046F2024,セルトラリン塩酸塩,ジェイゾロフト錠５０ｍｇ,1179,46,F,2,2,4,５０ｍｇ１錠,先発,False
